Complaint ID,Date,Product,Issue,Complaint,Answer,Explanation,Label,Category
15501469,08/25/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"This CFPB complaint has been filed to request pursuant to FCRA 605B ( 15. U. S. C.

1681c2 ) that you, the Experian credit reporting agencys block the information appearing on my consumer credit report that is the result of identity theft, and fraud within four business days of you receiving this complaint. This fraudulent, inaccurateand false information consist of personal credit card accounts, auto loans, personal loansand open end unsecured consumer accounts as follows : INQUIRIES : XXXX XXXXXXXX XXXX Date : XX/XX/XXXX XXXX XXXX XXXX  Date : XX/XX/XXXX XXXXXXXX XXXX Date : XX/XX/XXXX XXXXXXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX XXXX XXXX Date : XX/XX/XXXX AXXXX XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXXXXXX XXXX XXXXXXXX Date : XX/XX/XXXX XXXX XXXX XXXX  Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX XXXX  Date : XX/XX/XXXX XXXX XXXX XXXX  Date : XX/XX/XXXX XXXX XXXX XXXX  Date : XX/XX/XXXX XXXX  Date : XX/XX/XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX  Date : XX/XX/XXXX XXXX XXXX  Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXXXXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXX Date : XX/XX/XXXX XXXX XXXXXXXX XXXX XXXX Date : XX/XX/XXXX ACCOUNTS : XXXX - Account Number : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, Date Opened : XX/XX/XXXX, Balance : {$110.00} XXXX - Account Number : XXXXXXXX XXXX XXXX, Date Opened : XX/XX/XXXX, Balance : {$0.00} XXXX XXXX Account Number : XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX, Date Opened : XX/XX/XXXX, Balance : {$540.00} XXXX - Account Number : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX, Date Opened : XX/XX/XXXX, Balance : {$910.00} These accounts have resulted in several fraudulent hard inquiries and fraudulent collections appearing on my consumer FICO credit report. Ive attached a list of the hard inquiries in question as well as a copy of the consumer FICO credit report maintained by you which shows the said fraudulent items. I do not recognize these accounts, collections and hard inquiries as reported. The aforementioned accounts, collections and hard inquiries appearing on my consumer credit report maintained by you were not opened, made or initiated by me. 
All of the said accounts, collections and hard inquiries are a result of identity theft, and fraud. I have attached a copy of the FTC identity theft criminal complaint case number XXXX, XXXX as proof from the US federal trade commission that all of the aforementioned, consumer credit accounts, collections and hard inquiries are in fact a result of identity, theft, and fraud.",No,"The redacted complaint does not contain any of the four types of personal information, as all specific identifying details, including names, dates, and case numbers, have been redacted with ""XXXX"".",No,
15192526,2008/11/25,Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,"I am submitting this complaint to formally dispute inaccurate and misleading information reported on my credit file by several furnishers. Despite my attempts to resolve these issues directly with the credit reporting agencies, the disputed data remains uncorrected and continues to negatively impact my creditworthiness. 

First, the account associated with XXXX XXXX Bank XXXX XXXX ending in XXXX ) reflects a late payment from XX/XX/XXXX. This was due to a temporary disruption and not financial hardship. The payment was resolved immediately, and I have maintained a consistent on-time payment history both before and after the incident. This late payment is inaccurately reported and should be removed. 

Second, the XXXX account ( ending in XXXX ) has never had a late payment. Any negative remarks associated with this account are false and must be corrected to reflect the accurate payment history. 

Third, the XXXX Bank XXXX account XXXX ending in XXXX ) experienced temporary late payments during a period of financial hardship in early XXXX. However, the account was paid in full by XX/XX/XXXX. The continued reporting of late payments is misleading and does not reflect the resolution of the account. I request that this be updated to show the account as paid and in good standing. 

Lastly, the XXXX  XXXX XXXX account contains inaccurate information that does not reflect my true payment history. I am requesting a thorough reinvestigation of this account and a correction of the reported data. 

Under the Fair Credit Reporting Act ( FCRA ), I am entitled to accurate and fair reporting. I respectfully request the Consumer Financial Protection Bureau to initiate a reinvestigation into these accounts, ensure compliance with FCRA, and require the credit reporting agencies to correct the inaccuracies. I also request that an updated copy of my credit report be provided once the corrections are made. If these issues are not resolved, I am prepared to pursue further legal remedies.",No,,No,
15280968,08/14/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"I just applied for a credit card and was shocked to learn that I had been denied credit. When I pulled my credit report, I found some of the information very confusing. I want to make sure that everything is accurate, therefore I want you to look into it for me. 

XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",No,this redacted complaint does not still contain any of the four types of personal information.,No,
15067586,2008/4/25,Checking or savings account,Managing an account,"On XX/XX/year>, I went to a Bank of America branch to withdraw funds and was informed that my checking account had a freeze placed on it. No one at the branch could explain the reason for the freeze. I was advised to call customer support for more information. 

Later that day, I called Bank of America support. The representative was unable to explain the reason for the freeze and instead told me I needed to go back to a branch to verify my identityeven though I had already been there in person that same day and had attempted to verify. 

On XX/XX/year>, I called customer service again, seeking answers and a resolution. I was again instructed to verify in person, without being given any clear reason or details about what documentation was needed. At no point was I provided a written notice explaining why my account was frozen or how to resolve it. I was also never given a timeframe for resolution, despite requesting this. 

Due to my urgent need for funds and lack of support from the bank, I attempted to use XXXX to access moneyand the transfer went through. This raises serious concerns, as it indicates that Bank of America allowed partial functionality of my account despite an active freeze. This inconsistency creates confusion, and could pose risks to other consumers in similar situations. 

Bank of America has failed to : Provide a clear or consistent explanation for the account freeze Offer written notice or documentation as required Explain what steps are required to resolve the issue Assist me in regaining access to my funds after multiple good-faith attempts This situation caused significant financial and emotional stress. I was left in financial limbo, unable to access my own money for basic needs.",No,The redacted complaint does not contain any of the four types of personal information.,No,
14989076,2008/1/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"This letter serves as my formal notice of dispute concerning certain account listed on my credit report that I believe was accessed or reported without a permissible purpose as required under the Fair Credit Reporting Act ( FCRA ), 15 U.S. Code 1681b. Under the FCRA, a consumer reporting agency may furnish a consumer report only under specific, lawful purposes listed in 1681b ( a ). Any entity that accessed my credit file without my authorization or without a valid legal reason has done so in violation of this federal law. 

Upon reviewing my credit reports, I found entries that I did not authorize, nor did I initiate any transaction that would justify such access. These unauthorized entries violate 1681b ( f ), which prohibits users from obtaining a consumer report without a permissible purpose. 

Legal Precedent : In the case of XXXX XXXX XXXX XXXX XXXX XXXX XXXX, XXXX XXXX XXXX ( XXXX. ), the court ruled in favor of the plaintiff, stating that a credit report pulled without a valid permissible purpose under FCRA constitutes a willful violation, which is actionable. 

Furthermore, multiple credit bureaus were defendants in recent lawsuits filed in XXXX for re-reporting or permitting access to consumer reports after the accounts were removed, which is also considered a willful disregard of consumer rights. 


XXXX XXXX XXXX",No,,No,
15084821,2008/5/25,Credit reporting or other personal consumer reports,Improper use of your report,"This letter is a formal notice of dispute under the Fair Credit Reporting Act ( FCRA ) regarding inaccurately reported late payment dates on the above-referenced account appearing in my credit file. 
The reported derogatory payment data is factually and legally incorrect and constitutes a violation of my rights under multiple federal statutes. 
Creditor Name : [ XXXX XXXX XXXX Account Number : [ XXXX ] Creditor Name : [ XXXX XXXX ] Account Number : [ XXXX ]",No,,No,
15038077,2008/1/25,Credit reporting or other personal consumer reports,Improper use of your report,I reviewed my credit report profile and noticed some hard inquiries that do not belong to me.,No,,No,
15095053,2008/5/25,Credit reporting or other personal consumer reports,Improper use of your report,"I have previously disputed Experian, Equifax and Transunion regarding multiple accounts that are inaccurate. As of today, I have not received any responses or proof that they are doing proper investigation with my dispute. They ignored my rights to obtain an accurate credit report. They are non-compliant with the FCRA. These erroneous reports are badly hurting my credibility. I'm certain that my rights as a consumer protected under the law have been violated by this inaccurate information.",No,,No,
15455590,08/22/25,Debt collection,False statements or representation,"This letter is being sent in response to your claim that I owe a debt. I am requesting validation of this debt as is my right under the Fair Debt Collection Practices Act ( FDCPA ), 15 USC 1692g. Please provide me with the following : 1. The name and address of the original creditor.
2. The amount of the alleged debt, including an itemized breakdown of fees, interest, and payments.

3. Proof that I am legally obligated to pay this debt ( such as a copy of the original signed agreement or contract ).

4. Proof that your agency has the legal right to collect this debt.

5. A copy of the judgment ( if applicable ). 

Please also be advised that until you provide the requested validation, you must cease all collection activities, including reporting to the credit bureaus. Any attempt to collect a debt without proper validation is a violation of federal law. 

This request is not a refusal to pay but a notice that your claim is disputed. If you can not provide the requested validation, you must immediately cease collection efforts and remove any negative reporting from my credit file. 

Sincerely XXXX XXXX XXXX",No,,No,
15021300,2008/2/25,Checking or savings account,Managing an account,Hello my name is XXXX XXXX. I did tried pay ticket for event XXXX XXXX XXXX XXXX XXXX which I live here XXXX And I got email say I will get confirm ticket scan code QR on XX/XX/XXXX. Its already pass and I been wait. I keep call and they keep hung on me because Im XXXX. I was worry if they sold my ticket or not. I did show up in XXXX and talk to XXXX about it. If I have ticket or not. If not then give me back refund. She ignore me and she say talk to your bank. So I did call and report dispute. Now chase denied my claims I lost lots money {$1400.00}. I pay XXXX ticket each {$350.00} XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX,No,,No,
15023234,2008/2/25,Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,"I submitted a complaint to the Bureaus a month ago, but sadly, the incorrect information on my report is still there. I haven't heard back from them, aside from your notification that the company has replied to my complaint. How can I trust that they have properly investigated the inaccuracies? What steps did they take to verify the accounts? This entire situation is extremely frustrating! Over 30 days have passed since I filed my complaint, and the disputed accounts remain unchanged. If this persists, I may have to consider legal action due to the significant stress it has caused me. Additionally, I'm worried about the security of my personal information, especially after the data breach involving XXXX, Experian, and XXXX.",Yes,"Category 4: Medical conditions.
Explanation: The complaint mentions ""significant stress it has caused me,"" which refers to an adverse health impact or potential medical condition.",No,
15195791,2008/10/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"I am writing to formally dispute and request the immediate reinvestigation of inaccurate and incomplete information appearing in my credit file in Experian, Equifax, TransUnion. Under the Fair Credit Reporting Act ( FCRA ), you are required to conduct a reasonable reinvestigation of all disputed items and remove or correct any information that can not be verified as accurate and complete within 30 days. 

1. Personal Information Inaccuracies Your records currently contain incorrect variations of my name and outdated addresses. Please update my file to reflect my correct legal name and current address.

Please delete all other name variations and remove all outdated addresses not listed above. These variations are causing confusion and may be linked to accounts that do not belong to me.

2. Disputed Accounts I dispute the accuracy, validity, and completeness of the following accounts currently appearing in my credit report : XXXX. XXXX XXXX Charge-off Unverified reporting and inconsistent balance history. 
2. XXXX XXXX XXXX  ( XXXX ) Collection Lack of original creditor contract and payment history. 
3. XXXX XXXX XXXX XXXX XXXX XXXX XXXX Collection Duplicate reporting of the same alleged debt as XXXX  XXXX XXXX 
4. Dept of Education/XXXX Multiple duplicate tradelines with {$0.00} balances and late payment history ; should be consolidated into a single accurate account. 
5. XXXX XXXX Charge-off Missing contractual evidence and payment documentation. 
6. XXXX XXXX Charge-off Unverified and lacking original creditor agreement. 
XXXX. XXXX  XXXX Charge-off Amount in dispute ; no contractual evidence provided. 
XXXX. XXXX XXXX XXXX Charge-off Inconsistent reporting and unverifiable payment history. 
XXXX. XXXX XXXX XXXXXXXX XXXX XXXX Missing proof of ownership and assignment of debt. 
XXXX. XXXX XXXX XXXXXXXX XXXX XXXX Duplicate and inconsistent reporting. 
XXXX. XXXX XXXX XXXX Charge-off Incomplete and unverifiable payment records. 

3. Legal Basis for Dispute Under the FCRA : * 15 U.S.C. 1681i ( a ) ( 1 ) You must reinvestigate disputed information and delete or correct it if it can not be verified.
* 15 U.S.C. 1681s-2 ( a ) Information furnishers must not report inaccurate information.

* 15 U.S.C. 1681c ( a ) Obsolete information must not be reported beyond the allowable time period. 
Unless you can provide verifiable documentation from the original creditor : including signed contracts, complete payment histories, and proof of account ownership. You must delete these accounts from my credit file. A simple statement that the account was verified is insufficient under the law. 

4. Requested Action Please complete your reinvestigation and send me written confirmation of the results within 30 days, as required by law. If you verify any of the accounts, provide me with the complete documentation from the original creditor that was used to verify the account.

Thank you for your prompt attention to this matter. I expect compliance with all applicable federal laws and look forward to receiving your response.",Yes,"**Category:** 1. Basic (names, ages, legal representation)
**Explanation:** The complaint explicitly refers to ""my name"" and ""my current address"" as personal information that needs to be updated in the credit file.",No,
15109364,2008/7/25,Credit card,"Other features, terms, or problems","I have a dispute with American Express regarding account ending in XXXX which they refuse to resolve though customer service or their executive office.

American Express cardmember agreement for this account requires mandatory arbitration for disputes.

As specified in the agreement, arbitration was initiated by a claims notice sent certified mail XXXX, receipt of which was confirmed by email on XX/XX/year> by the American Express Executive office. 
Arbitration case # XXXX for account XXXX is open with their specified arbitration organization, XXXX. 
American Express is refusing to participate in the mandatory arbitration proceedings and refusing all communication attempts from XXXX, the independent arbitration organization. 
This is in direct violation of the cardmember agreement.",No,"The complaint only discusses a financial dispute and arbitration process, with all potentially identifying details (account numbers, case numbers, organization names) completely redacted.",No,
15291463,08/14/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"This is a formal dispute regarding the late payment recently reported on my account. I have maintained consistent on-time payments, and the reported late payment is incorrect. This false reporting misrepresents my payment behavior and damages my credit profile.",No,,No,
15594304,08/28/25,Credit reporting or other personal consumer reports,Improper use of your report,"I have repeatedly attempted to have these discrepancies reviewed and corrected, yet no significant action has been taken. Despite submitting all required documentation and following up multiple times, the inaccuracies on my credit report remain unresolved. This prolonged issue has led to ongoing financial strain and has severely impacted my well-being. The process of addressing these errors has been both frustrating and mentally exhausting. According to the Fair Credit Reporting Act ( FCRA ), I am entitled to a credit report that accurately reflects my financial history, including the timely correction or removal of any outdated or incorrect information. I am urging you to take immediate action to either update or delete the reported late payment entries. Continued failure to act would be a direct violation of my rights under federal law. I appreciate your prompt attention to this matter and expect a timely resolution.",Yes,"**Category:** 4. Medical conditions

**Explanation:** The phrase ""mentally exhausting"" describes an impact on the individual's mental health, which falls under medical conditions.",No,
15235241,2008/12/25,Credit reporting or other personal consumer reports,Incorrect information on your report,My credit reports are inaccurate. These inaccuracies are causing creditors to deny me credit. You have the duty to report accurate information about consumers. Please investigate these accounts and inquires and update these accounts accordingly to avoid future litigation.,No,,No,
15533458,08/26/25,"Money transfer, virtual currency, or money service",Confusing or missing disclosures,"My Cash App account was recently deactivated without warning. Cash App has repeatedly told me only that I violated the Terms of Service, but they have refused to identify which section of the Terms of Service they believe I violated, or provide any meaningful explanation. 

I have asked multiple times for clarification and for any records they are permitted to share. Instead, I continue to receive only vague, canned responses stating I violated the Terms of Service.

Why I am filing this complaint : I believe Cash App should be required to provide consumers with : 1. Identification of the specific Terms of Service section ( s ) they claim were violated.

2. Clarification on whether the closure was due to suspected fraud, compliance/AML obligations , prohibited transactions, or another specific reason.

3. Any records they are permitted to disclose regarding the account closure.

Without this information, I can not address or resolve the matter, and I am left without access to an explanation for why my account was closed.

What I want : I request that Cash App/Block, Inc. provide a clear, written explanation for the closure of my account, identifying the specific reason ( s ) and relevant Terms of Service provisions.",No,,No,
15216540,2008/11/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"Upon reviewing my credit report, I have identified inaccurate accounts that need reporting and correction through your company.",No,The complaint does not contain any of the four types of personal information.,No,
15058967,2008/4/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"I am writing to dispute an account that is being reported on my credit report, which constitutes a violation of the Fair Credit Reporting Act ( FCRA ) pursuant to 15 U.S.C. 1681c-2. Therefore, I respectfully request that this information be blocked or deleted immediately.

I am enclosing a copy of my Identity Theft Report issued by the Federal Trade Commission ( FTC ), FTC REPORT NUMBER : XXXX, as supporting evidence for my claim. 

According to 15 U.S.C. 1681c-2, once a consumer submits an identity theft report, credit reporting agencies are legally required to block any information identified by the consumer as resulting from such identity theft within four ( 4 ) business days.

The following information in my credit file is the result of a clear FCRA violation and must be blocked immediately : XXXX / Account Number : XXXXXXXX XXXX  / Account Number : XXXX Additionally, 15 U.S.C. 1681b, which states that a credit reporting agency may not include information in a consumers file unless there is a valid authorization or permissible purpose. I never authorized the opening or reporting of this account, and there is no signed contract or consent from me that justifies its inclusion in my credit report. 

Therefore, the continued presence of this account constitutes not only a result of identity theft but also the unauthorized use and disclosure of my personal information, in direct violation of the FCRAs requirements.

In accordance with 15 U.S.C. 1681c-2 and 1681b, I respectfully request that this account be blocked and deleted immediately from my credit report and that it no longer be reported in any manner. 

I have contacted TransUnion on multiple occasions to report this account, but I have yet to receive a clear or definitive resolution to this matter. This situation is causing me serious harm, as I am in the process of purchasing a new home for my children and seeking financial tools to support my economic growth. These negative accounts are blocking my opportunities and causing both personal and financial damage. 

Furthermore, this account has already been deleted by other credit bureaus, as they were unable to verify it under the procedures required by law. I do not understand why this agency continues to report this account on my credit file. 

I have also requested copies of any contracts related to this account from the company reporting it, and after more than 60 days, I have not received a single response. This further supports the fact that there is no verifiable evidence or legal basis for continuing to report this information. 

I respectfully request that you assist me by removing this account immediately.",Yes,"2. Physical characteristics or personal descriptors.
The complaint mentions ""my children,"" which indicates the number of children the filer has.",No,
15585974,08/28/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"This letter serves as my final demand concerning the persistent and egregious inaccuracies on my credit report. Your ongoing failure to rectify these inaccuracies is severely harming my ability to obtain credit. Under the Fair Credit Reporting Act, any disputed item lacking proper evidence must be removed from my credit report immediately. 

Please be advised that your failure to respond with proper validation, failure to provide notice of my dispute to the credit bureaus, failure to notify me within 5 days of initially reporting AND of re-reporting this account to the credit bureaus, as well as your persistent, malicious and frivolous collection activity, are all in violation of the FCRA : "" Of course, if a dispute is received after a debt has been reported to a consumer reporting agency, the debt collector is obligated by Section 1692e ( 8 ) to inform the consumer reporting agency of the dispute. You also violated the FCRA 623. Responsibilities of furnishers of information to consumer reporting agencies [ 15 U.S.C. 1681s-2 ] "" ( 3 ) Duty to provide notice of dispute. If the completeness or accuracy of any information furnished by any person to any consumer reporting agency is disputed to such person by a consumer, the person may not furnish the information to any consumer reporting agency without notice that such information is disputed by the consumer. '' You are required to promptly DELETE all information which can not be verified. The law is very clear as to the Civil liability and the remedy available to me ( Section 616 & 617 ) if you fail to comply with Federal Law.",No,The complaint does not contain any of the four types of personal information.,No,
15117398,2008/6/25,Checking or savings account,Managing an account,"I am filing a formal complaint against KeyBank for unlawfully restricting access to my account, mishandling my dispute, and failing to comply with multiple federal banking laws. Despite contacting multiple representatives over the phone ( see attached evidence ), KeyBank has not taken proper action to : Allow access to a deposit of {$4000.00} {$5800.00}, Resolve a known restriction that caused debit card declines and prevented me from disputing charges, Reverse unauthorized transactions that occurred while the account was under restriction, Provide any reasonable way for me to verify my identity without visiting a branch, which I do not live near. 



Violations of Federal Law : 1. Regulation E Electronic Fund Transfer Act ( 15 USC 1693 / 12 CFR 1005 ) Failure to provide access to my deposited funds Denial of proper dispute resolution process No provisional credit issued within 10 business days 2. Truth in Savings Act ( 12 CFR 1030 ) Failure to accurately reflect my account balance post-deposit Lack of transparency around restrictions, holds, and balance status 3. Expedited Funds Availability Act ( 12 USC 4001 ) Unlawful delay or restriction of deposited funds without notification 4. Dodd-Frank UDAAP ( 12 USC 5531 , 5536 ) Unfair : Blocked me from using funds but allowed transactions to occur Deceptive : Gave misleading/conflicting information about my account and verification Abusive : Offered no reasonable method for me to resolve the issue remotely 5. Americans with Disabilities Act Title III ( if applicable ) Refused to provide alternative identity verification methods to accommodate my situation, possibly violating accessibility rights",Yes,"the redacted complaint still contains personal information.

It belongs to category 2. The complaint mentions the ""Americans with Disabilities Act Title III ( if applicable )"" and ""to accommodate my situation, possibly violating accessibility rights,"" which implies the complainant may have a disability or accessibility need.",No,
15253419,08/14/25,Credit card,Problem with a purchase shown on your statement,XXXX Transactions that I did not authorized. Credit card XXXX interest for 12 months did not appleid. Start date XX/XX/year> to XX/XX/year>. When I open a dispute for lost or stolen card the representative told me its my responsibility and not their problem. I was on auto pay but they were charging me XXXX percent interest on the fraudulent charges. I got charged over XXXX dollars on interest only.,No,"The redacted complaint does not contain any of the four types of personal information, as all potentially identifying details have been removed or are generic pronouns.",No,
15188611,2008/9/25,Prepaid card,Problem with a purchase or transfer,XXXX and Bank of america prepaid card had put a freeze on my card XXXX after 4 year 's verify my identity and winning my appeal on XXXX XXXX XXXX  sent me a money market card with my benefits for XXXX  year. They told me I had to notify bank of america for my benefits XXXX didn't put a hold only stop payment. Bank of America were the ones who froze my account for unusual activity fraud. I had to verify my identity. I file a claim XX/XX/XXXX with the Bank of America that's when I was aware of the unauthorized transaction made with my card. I have not had possession of my card .it was lost / Stolen. In XXXX I did notify the bank of america I never received the second card .on XX/XX/XXXX Bank of America employees told me that there was 3 cards sent out to me which I didnt authorize it or received them just the one which was the first. When bank email me the statement I didn't not authorize these transactions or did I give anyone my XXXX. They denied my claim the reason for the card was successfully activated with my credentials. That's how they look into my claim XXXX so many people have access or can get anyone information so easy .I had set just set up my account with Bank of America XXXX and a security question. Cause I didn't have one set up.,No,,No,
15433786,08/21/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"I affirm that the inclusion of incorrectly reported late payment remarks on my accounts is a breach of the 15 USC 1666. Every payment linked to these accounts has been promptly made, and any departure from this precise reporting is unjust and unlawful.",No,,No,
15236940,2008/12/25,Credit reporting or other personal consumer reports,Improper use of your report,"Experian is willfully reporting two hard inquiries from XXXX XXXX dated XX/XX/year>, and XX/XX/year>, that I never authorized, never applied for, and never initiated. These entries are 100 % unlawful. Under FCRA 1681b, no inquiry may be placed on a consumers credit file without a lawful permissible purpose and the consumers explicit consent. Experian has failed to provide either, proving this is an unauthorized and illegal access to my private credit information. 

I filed a formal dispute with full identification, yet Experian has knowingly ignored federal law by keeping these inquiries on file and refusing to produce a signed application, proof of permissible purpose, or furnisher certification as required under 1681i ( a ) ( 5 ) ( B ). They have not provided the legally mandated Method of Verification under 1681g ( a ) ( 2 ), even after being formally requested. This is blatant noncompliance with 1681b, 1681e ( b ), 1681i ( a ), and Metro 2 reporting standards, all of which require accuracy, documentation, and proper categorization. 

The XX/XX/year> inquiry was reported months late, and the XX/XX/year> inquiry appeared on my report weeks after it occurredboth clear violations of the FCRAs timeliness and accuracy mandates. This delay and inaccuracy not only destroy confidence in Experians reporting procedures but also directly damage my credit score and financial standing. 

Experian is fully aware that I am a verified victim of the XXXX  Data Breach and XXXX XXXX XXXX compromise. Any inquiry after these breaches must be held to heightened verification standards. Instead, they have recklessly allowed these inquiries to remain without proof, a deliberate act of willful noncompliance under 1681n and negligent noncompliance under 1681o. 

This is not an errorthis is deliberate disregard for federal law. Experian is knowingly publishing false, damaging information about me, refusing to investigate properly, and obstructing my rights under the FCRA. Their actions are a direct attack on my financial credibility and are causing real harm to my ability to obtain credit on fair terms. 

I am demanding immediate CFPB intervention to force Experian to : DELETE these unauthorized inquiries permanently. 
Provide full written confirmation of deletion. 
Disclose the complete Method of Verification used, including the furnishers identity, contact details, and verification process. 
Implement compliance corrections to prevent further violations of this nature. 
Anything less than immediate and complete correction is unacceptable.",No,The complaint does not contain any of the four types of personal information after redaction.,No,
15164261,2008/8/25,Credit reporting or other personal consumer reports,Problem with a company's investigation into an existing problem,"The consumer reporting agency has willfully violated the Fair Credit Reporting Act ( FCRA ), specifically 15 U.S.C. 1681b Permissible purposes of consumer reports, by furnishing or reporting information on my credit file without my written consent or legal authorization. I did not provide any written instructions allowing the agency to collect or disclose this information. This is a clear violation of the permissible purpose provision, and I have formally disputed the items in question.",No,,No,
15318880,08/15/25,Debt collection,Communication tactics,"I have been harassed over phone call by XXXX XXXX from Aldous and Associates. Everyday I am left a voicemail with the exact same message from a robot. These calls come from a different phone number everytime ; which leaves me to 1- believe this is a scam and 2- makes it impossible to call back/ reach them to resolve the dispute. When I looked further into this company, I realized that they were representing XXXX XXXX. When I was unsatisfied with the gym I made sure to cancel my membership. I followed the directions exactly from the XXXX XXXX XXXX employee to cancel my membership through email on XX/XX/year>. To this date, I am still being called and threatened over a year later.",No,,No,
15558036,08/27/25,Credit reporting or other personal consumer reports,Improper use of your report,"This letter is a formal notice of dispute under the Fair Credit Reporting Act ( FCRA ) regarding inaccurately reported late payment dates on the above-referenced account appearing in my credit file. 
The reported derogatory payment data is factually and legally incorrect and constitutes a violation of my rights under multiple federal statutes. 
Creditor Name : [ XXXX XXXX - XXXX ] Account XXXX : [ ]",No,The redacted complaint contains no specific personal information about the individual filing the complaint that falls into any of the four categories.,No,
15619270,08/30/25,Credit card,"Other features, terms, or problems","XX/XX/year>. Well Fargo. XXXXXXXX XXXX-approximately XXXX XXXX XXXX  for {$1600.00} was made on my from my active cash account to my checking account. I did not authorize this transaction. 
I asked them to research where and who did this. The information was not provided and they denied a refund. 
I received a phone call XXXX stating it was Well Fargo doing an federal investigation and asked me to walk into Wells Fargo and do a transfer because someone was about to do a wire transfer from my checking account and I would lose all my money for 6 months or so if I didnt do this transfer immediately for XXXX $ He said they would add the {$8000.00} and then they would instruct me how to deposit it into a secure account that no one could access. At this point I believe him, but I had no idea they did a cash advance from my credit card. I didnt want to lose my money so I went to Well Fargo in XXXX XXXX XXXX XXXX XXXX XXXXXXXX. The fraudster said that it was an inside job and dont mention anything to the tellers. I took out {$8000.00} and filled their instructions. He had me add a card to my wallet and go through XXXX XXXX in ATM and tap my phone and deposit. After this he shut down my phone and I lost my information. I realized I was scammed and called Wells Fargo immediately. They put a hold on my accounts and issued new ones next day. I called police and filed a police report. I tried to talk to bank manager but wasnt there. They denied the fraud claim for {$1600.00} which I never made. I asked them to check deposits that day to get more information on where the money went and an XXXX address where the cash advance was made from. They did nothing no research just said I signed for withdrawal. I want more research to be done on my behalf, and what paze is because I never signed up for this. Well Fargo just did as little as possible and I am very disappointed and so angry. I will no longer have any accounts with them. 

XXXX  him My",Yes,"Category 2 (Physical characteristics or personal descriptors) because the phrase ""I am very disappointed and so angry"" describes character traits or emotional states of the individual.",No,
15196407,2008/10/25,Debt collection,Electronic communications,"MY LAST PAYMENT ON CHASE BANK CREDIT CARD ENDING IN XXXX WAS XXXX. 

CALIFORNIA STATUTE OF LIMITATIONS FOR CREDIT CARD DEBT IS 4 YEARS. 

HOWEVER, CHASE STILL HAS BEEN SENDING ME LETTERS IN THE MAIL EVERY MONTH TO COLLECT THIS OLD DEBT, WHEN THE STATUTE OF LIMITATIONS HAS PASSED.",No,,No,
15577598,08/29/25,Checking or savings account,Managing an account,The atm ate back my money and I call my bank and XXXX XXXX and still haven't received no money and it was {$160.00},No,,No,
15500117,08/25/25,Credit reporting or other personal consumer reports,Incorrect information on your report,"In accordance with USC 1681g, eliminate these false records within XXXX days.",No,,No,
