Complaint ID,Date,Product,Issue,Complaint,Answer,Explanation,Label,Category
6030174,09/29/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"This is not a duplicate nor is this complaint being filed by a third party, I am filing this complaint myself. Please see this complaint is processed to the letter of the law.When I reviewed my credit report, I discovered that some of the information was erroneous. The 3 credit bureaus must validate this account in line with Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ) ( A ). It is not authorized to fail to validate this reporting account as unverified information without providing any proof within the period allowed by law. The account need to investigate and correct from erroneous reporting in my file are listed on my credit report : XXXX XXXX XXXXXXXX Date Opened : XX/XX/2018 Balance : XXXX",No,,No,
5989947,09/16/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"My credit report showing XXXX and XX/XX/2021 i was 30 days late with JPMCB - AUTO FINANCE XXXX XXXX XXXX XXXX, NY XXXX .I was victim of XXXX XXXX while I was involve and helping other people overseas. i was hospitalize for 2 months. I called XXXX about the payment, they put me hold for an hour, next few days later i called again no one answer my call and transfer me from here and there. finally i send the payment but i was late. After i saw a negative report on my credit bureau report, i talk to JPMCB credit service and they have no sense of people affected from XXXX XXXX and get late of payments. I would like to ask if you can investigate and help me to resolve the issue. i was in the hospital so i could not make the payment on time, finally i paid off the account.",Yes,"it does.
4. Medical conditions: The complaint states, ""i was hospitalize for 2 months,"" which indicates a medical condition or event.",No,"Mainly described the issue of delayed payment.
Being hospitalized had no relation to this case."
6007453,09/22/22,Checking or savings account,Managing an account,"I have a security/safety box with Chase Bank that I used to secure valuables that are not needed in a constant basis. I recently went to Chase Bank on XX/XX/2022 to discovered that I had no security box. Lead Associate XXXX XXXX advised me that Chase Bank had an audit by an independent contractor and the boxes that had mismatched numbers with their computer system were drilled and taken. 
1 ) no notice was given to us BEFORE this took place 2 ) no notice was given to us AFTER this took place. 
We found out when we are about to go on a trip and while attempting to collect some of our valuables, we discovered this! 
I made an escalation complaint with Chase in which they manager only wanted to have information about the branch and said had no control over collecting my security box back or expediting the process. I spoke today with the branch associate who notified me they received a response to the fax sent to this "" audit '' company on XX/XX/2022 and advised that it will take 7 - 10 days for the branch to receive my valuables as they were sent via USPS. HOW IN THE EARTH IS THIS COMPANY SENDING MY VALUABLES VIA USPS!! if we contract for a security box is because we need our valuables secured and we need to be able to reach them at any given time!!!! I am asking that you provide assistance to recovered my valuables and I am asking that an investigation is done on this process. I dont even know if I am going to get all my valuables as I did not think about creating a listing or taking pictures as I blindly trusted a bank institution of the size of Chase. Now I have to trust that the listing of valuables they will provide is correct????? I am asking for your prompt help.",No,,No,This case concerned serious breaches of custody services and infringement of consumer rights.
6024566,09/27/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"I'm filing this complaint against XXXX XXXX XXXX and all the credit reporting agencies because they are reporting inaccurate account status on the credit report. The account is for a 2021 XXXX XXXX XXXX and I got this vehicle last year. I noticed a delinquency remark on the credit report and I contact them because my payments go through thoroughly always and I have a flawless credit report. XXXX continues to report a delinquency to the credit report and the credit reporting agencies continue to be in a bias state that they do not accept dispute. I'm disputing the delinquency that was stated for earlier this year. I contacted XXXX and informed them that I always make my payment on time and they need to rectify their records and report accurate information. XXXX claims that they never received a payment. I have made my payment as I said always. XXXX claims that I am requesting a courtesy delinquency removal and they will not do it because they are protecting their brand. I do not care about their brand, all I care about is that they report my information accurately because I have never been delinquent in any of my payments. I always make my payment on time. If their systems did not process the payments quickly its not my problem, it is their problem and they need to solve their own issues internally not make falsified claims. I am not delinquent on my payments and I'm always on time with my payments. I tried to contact XXXX before making this report with the CFPB to have my issue resolved however, they continue with their claim that they are protecting a brand royalty which is still unclear thus far. Their brand royalty is not my problem but they better fix this delinquency report they falsely claimed because it affects my position as an investor and as a consumer.",Yes,"Category: 2. Physical characteristics or personal descriptors
Explanation: The complaint identifies the individual as an ""investor.""",No,This is a dispute between consumers and lending institutions and credit reporting agencies over the accuracy of data.
5938793,2009/2/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,The credit bureaus are illegally reporting inaccurate information on my credit report.,No,,No,
5970227,2009/12/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,There are 2 accounts of my XXXX  report that are adverse and incorrect,No,,No,
6012804,09/23/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"I had XXXX over the summer. While I was in quarantine, this particular account went 30 days past due. I was not in financial hardship but was sick. I was also having issues with this card 's online management tools, and identity theft I suffered due to my car being broken into. I explained this to the representatives. The first representative said they'd remove the late and late fee no problem. Upon initially trying to handle it himself, He advised that I would have to call back once the payment was posted. Of course, once they received their payment they changed their tune and denied my dispute altogether. I have dealt with identity theft and XXXX this summer. I don't feel I should be penalized by creditors for being sick and having my identity stolen which caused me to have to lend my attention to a host of things I've never had to deal with. It's disgusting that a business I've spent over $ XXXX in the first quarter this year alone is penalizing me in this fashion. I want this XXXX late removed as it is hindering me from the purchase of a business. I am hopeful XXXX will reconsider its position, because I can't see myself doing any more business with them otherwise.",Yes,"Category 4. The complaint states the individual was ""sick"" multiple times, which is a medical condition.",No,Overdue payment issues caused by illness and stolen documents had no relation to personal privacy
5965754,2009/9/22,Checking or savings account,Problem with a lender or other company charging your account,"I noticed a fraud charge of {$2200.00} in my business account ( XXXX ) at XXXX a.m. on XX/XX/XXXX. 
I did not approve this charge. 
The charge was made by XXXX XXXX XXXX. The company processes credit card payments. I never approved this charge. 
I contacted BofA immediately at XXXX a.m. on XX/XX/XXXX and was told to wait until the charge posted on XX/XX/XXXX. 
I filed the XXXX form on XX/XX/XXXX. 
I made mistake on the bank account number and refiled the claim the following Monday, XX/XX/XXXX with all of the accurate information. I submitted a photo by email to the BofA ACH fraud claim email. 
The form indicates that I should wait 10 days. 
I waited 10 days and did not receive any information nor a CLAIM NUMBER. 
I went in-person to the bank on XX/XX/XXXX. They did not give me a claim number nor tell me I needed one. I told them we should FAX another claim, which we did. 
I was then informed by the bank that it would take 45 days to get this resolved. Still I did not have a claim number. What happened to the 10 days as promised? 
I waited another 10 days. I called BofA several times between XX/XX/XXXX and XX/XX/XXXX and no one told me anything about my claim. No one told me I needed a claim number and NO ONE was getting one for me. 
They all told me to wait. 
I finally reached XXXX XXXX XXXX on XX/XX/XXXX. It had been ONE MONTH since my claim. The more time passes, The more the bank claims that they can't do anything, so I suspect they are making me wait so that they don't have to be responsible. 
XXXX XXXX gave me a claim number on XX/XX/XXXX. 
XXXX XXXX also provided to me the name of his boss, XXXX XXXX. She sent an email to me asking the claims department if they were taking action. I got no response from her or the team after that. She forwarded the message to XXXX XXXX XXXX. 
I asked XXXX XXXX for the name of the bank from which the fraud charge originated. He told me XXXX XXXX XXXX. 
I waited another 10 days as indicated by the form. On XX/XX/XXXX, I told them that if I did not hear by XX/XX/XXXX, I would file legal action. XX/XX/XXXX is XXXX 10 days from the time I received my claim number. 
XX/XX/XXXX after threatening legal action, I received a notice from BofA that they can not handle this problem and I have to contact the ACH claims at XXXX XXXX. Once again, if I had not threatened legal action, I suspect they would have let this linger and then claim that I waited too long. 
One of the forms I received today says that the bank is XXXX XXXX. 
My money is gone. I trusted the Bank to protect me and they have done nothing but put me off and provide information that is late, misleading, false, and disrespectful of my trust in the company. 
I am hoping that someone at your organization can help me.",No,All specific personal identifiers and descriptors that could fall into the given categories have been redacted.,No,This event focuses on resolving claims issues
6021578,09/26/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"DeptedXXXX DeptedXXXX, DeptedXXXXXXXX DeptedXXXX  XXXX, DeptedXXXX, DeptedXXXXXXXX, DeptedXXXX, DeptedXXXXXXXX, DeptedXXXX, DeptedeXXXXXXXX  DeptedXXXX, DeptedXXXXXXXX  DeptedXXXX  DeptedXXXXXXXX In accordance with Fair Credit Reporting act XXXX account # XXXX has violated my rights. 15 U.S.C 1681 section 602 A. States I have the right to privacy. 15 U.S.C 1681 section 604 A section 2. It also states a consumer reporting agency can not furnish a account without my written instructions.",No,,No,
6018955,09/26/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"The unverified account indicated below continue to report on my credit report despite several written requests, in violation of federal law. I dated the previous letter I sent to the XXXX credit bureau XX/XX/XXXX, but I never received a response. Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ) require this account to be authenticated ( A ). I will take legal action against you if you do not validate this account. Please follow the law so that this situation can be settled quickly. USDOEXXXX XXXX Date Opened : XX/XX/XXXX Balance : {$0.00}",Yes,"it does.
1. Basic (names, ages, legal representation): ""USDOEXXXX XXXX"" is a redacted name or unique identifier tied to the individual's credit report.",No,
5998063,09/20/22,Mortgage,Trouble during payment process,"I have a loan with Fay Servicing, XXXX XXXX. XXXX XXXX XXXX, XXXX TX is one of the properties on that loan. Fay Servicing is supposed to pay the insurance policies for the property out of escrow. 

Earlier this year, they paid for the insurance policy on XXXX XXXX out of escrow. The following month on XX/XX/2022 they claimed that there was no insurance policy on the property and the purchased a second policy for the property, paying XXXX out the escrow account for a second policy. I contacted them several times and emailed copies of the insurance policy in effect and uploaded copies of the insurance policy to their website. I asked that they cancel the second policy and refund the money. 

I called them XX/XX/XXXX, XX/XX/XXXX, XX/XX/XXXX and XX/XX/XXXX. I uploaded documents XX/XX/XXXX and emailed them on XX/XX/XXXX as well.",No,,No,
5965450,2009/9/22,Credit card or prepaid card,Problem with a purchase shown on your statement,I checked my balance on my XXXX XXXX XXXX with Bank of America and the transactions shown that a XXXX cash withdrawal was made on my account the last time I used my card was with the bank at a different location,No,,No,
5992053,09/17/22,Debt collection,Attempts to collect debt not owed,"ONLINE Information Services XXXX ONLINE Collections has reported a collection debt under my name and home address for an energy bill on behalf of XXXX XXXX. I have filed a XXXX  complaint against XXXX XXXX. 

I have attempted to resolve this with each of these companies to no avail or assistance on their part : 1 ) the home address referenced in the debt collection ( my home ) can only be serviced by XXXX XXXX XXXX XXXX  for gas energy, and XXXX for electricity services. There are XXXX options to use other companies for service such as XXXX XXXX. 2 ) I reported to them that there is identify theft with the use of my name and address. 3 ) Furthermore the address XXXX XXXX reported on the debt is XXXX XXXX XXXX XXXX XXXX XXXX XXXX, an address I have never lived at, never lived in Texas and have lived in California all of my life. 4 ) ONLINE collections XXXX ONLINE Information Service has fraudulently transferred a collection debt to a consumer in XXXX in spite of receiving the XXXX XXXX from the original debt collector. ONLINE repeatedly lied and repeatedly reported the debt with false information that they verified my address and name with the reporting debt agency. They knowingly perpetrated fraud against me, and probably all consumers with the name XXXX XXXX across the country to collect funds from consumers fraudulently. 

Both companies continue to report these fraudulent charges to my credit reports. Both companies need to make corrections on my credit report. 

ONLINE Collections : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX. ( ONLINE Collections is not listed on the XXXX XXXX which is why I am filing the complaint with your agency ). 

XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX is listed in the XXXX XXXX  and I have filed a complaint against them with XXXX ).",Yes,"this redacted complaint still contains personal information.

**Category:** 2. Physical characteristics or personal descriptors
**Explanation:** The statement ""have lived in California all of my life"" is a personal descriptor of the complainant's lifelong residency and origin.",No,
6034531,09/30/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"It has been brought to my attention that you are not blocking files when theyre sent with an FTC fraud report. Since it is a requirement by law 605b of the FCRA Im sending this letter certified mail to help establish a legal recourse. This is not a duplicate nor is this complaint being filed by a third party, I am filing this complaint myself. Please see this complaint is processed to the letter of the law. If you choose to not block the following items listed below which are reporting inaccurately due to identity theft, I will be handing my documents over to my attorney to start legal action. Its my intention to not pursue any legal action so please adhere to the lawXXXX XXXXXXXX Date Opened : XX/XX/06 Balance : {$0.00} XXXX",Yes,"Category: 1. Basic (names, ages, legal representation)
Explanation: The phrase ""my attorney"" indicates that the complainant has legal representation.",No,
5972298,09/13/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"This is my 7th letter that I was the victim of identity theft. Per Fair Credit Reporting Act Section 605B ( a ) you are require to remove/block any account which was opened without my knowledge, consent or authority within 4 business days with ( 1 ) appropriate proof of the identity of the consumer ; ( 2 ) a copy of an identity theft report ; ( 3 ) the identification of such information by the consumer; and ( 4 ) a statement by the consumer that the information is not information relating to any transaction by the consumer. I have attached my FTC report and my Police report that I have filed on my local police department that would testify that I am a victim of Identity Theft. 

The following accounts need to be removed as they are fraudulent. 

XXXX XXXX XXXX Date Opened : XX/XX/2016 Balance : {$17000.00}, XXXX XXXX XXXX Date Opened : XX/XX/2016 Balance : {$4900.00}, and XXXX XXXX Date Opened : XX/XX/2016 Balance : {$32000.00}. 

If you claim these accounts are 100 % accurate and verifiable, then I need you to provide me with copies of any documentation associated with this account which bears my signature, as I believe none exists. When you find no signed agreement bearing my signature I need you to remove these accounts from my file. 

Please note Im sending this letter certified to protect my rights. Ive researched online that you make a habit to not comply with the above listed FCRA statute. If you choose to ignore my request to block these accounts I will be referring this matter to my attorney for further action. Please do not make this a litigious matter",No,,No,
5996997,09/19/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"Hello, my Experian score was XXXX with a ( n ) {$1700.00} owed and a ( n ) written-off/charge-off. I had the one collection of {$390.00} erased and deleted, then, the other erroneous listing of written-off/charge off erased and deleted. The current score is indicating XXXX.

I have a ( n ) complaint regarding the low score : I do believe the score should be a much higher score. My mode of living in seeking employment and school hasn't changed. I have looked into a bit of credit, but, nothing that should cost me a ( n ) adequate score. 
I hired the creditfirm.net they stated everything was working and turned on, summary. 
Sincerely, XXXX XXXX XXXX XXXX XXXX",Yes,"it does.
It belongs to category 2. The phrase ""My mode of living in seeking employment and school hasn't changed"" describes the individual's status or activities, which are personal descriptors.",No,
5942130,2009/1/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"From : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, CA XXXX Cell : ( XXXX ) XXXX Email : XXXX XX/XX/XXXX To : Wells Fargo XXXX XXXX XXXX XXXX. 
6 major email addresses of Wells Fargo as XXXX XXXX XXXX XXXX Wells Fargo online : XXXX XXXX 2 main of contact phone numbers after the claim dispute and fraud investigation done by Wells Fargo agents who declared the XXXX legitimate service and paid for them {$2400.00}. 
Customer Service ( XXXX ) XXXX XXXX XXXX Escalated Solution ( XXXX ) XXXX Summary of the issues of XXXX XXXX XXXX of XXXX product as follows : ID # XXXX ( {$49.00} posted XX/XX/XXXX ) ; ID # XXXX ( {$1100.00} posted XX/XX/XXXX ) ; ID # XXXX ( {$710.00} posted XX/XX/XXXX ) ; ID # XXXX ( {$310.00} Posted XX/XX/XXXX ) ; ID # XXXX ( {$200.00} posted XX/XX/XXXX ). I have suffered for almost 3 months starting from XX/XX/XXXX until present XX/XX/XXXX for paying 4 times through my XXXX ending # XXXX the total of {$2400.00}. XXXX paid back {$49.00} for an introduction to their service of installment of electronic devices leaving the disputed amount of {$2400.00}. 
In my case, the sum of {$2400.00} was the total amount of the labor cost of the installation of the XXXX video camera at some spots inside and outside of my house in conjunction with the XXXX product sold by the XXXX team. However, the XXXX product installment of XXXX was unable to make the connection with the XXXX Community Monitoring ( XXXX security service ), and XXXX also improperly sold the XXXX devices directly to me through their service of installment for my convenience ; therefore, the issue of no appropriate connection to XXXX  monitoring was properly from the Ring devices sold not from the original seller. 
After 2 months ( XX/XX/XXXX and XX/XX/XXXX ) of verbal complaints back and forth with the XXXX managers, I received no response and no refund from XXXX managers. Therefore, I called the XXXX XXXX California XXXX XXXX XXXX ) for their advice on XXXX installer issues where I got the message to get my compensatory damage from the Wells Fargo XXXX  to stop payment because the improper selling XXXX devices and failure to make a connection with XXXX XXXX was not under XXXX jurisdiction. 
So far, under the WF claim dispute and WF Fraud investigation time frame of 60 days starting from the day that WF received my warning and complained against the XXXX merchant 's unlawful conduct ; WF agents should stop the payment to the XXXX merchant. But WF failed to protect my financial resource ; therefore, I started my complaint against WF agents to WF management to absorb my {$2400.00} loss resulting from WF agent 's failure to stop payment within the 60 days allowable time frame. After XX/XX/XXXX, when I was informed by the WF executive intake escalator who took in my complaint and generated a case number for the assigned escalator specialist to give me the legitimate solution, I expected to see the {$2400.00} put in the dispute section where no interest being applied and no harassed billing collection issues to me from XXXX, XXXX, XXXX, XXXX, XXXX, and the present of XXXX of XXXX. 
I have suffered emotionally, physically, and financially through complaining, appealing to the Wells Fargo chain of command from XX/XX/XXXX until today, and moving upward and downward ( from the bottom to top, then, from the top back to the bottom ) through the processing time of researching but compiling of the escalating specialist and their managers for 9 months with no solution but researching, and finally the adverse effect solution of XXXX XXXX and his supervisor XXXX from XX/XX/XXXX, until XX/XX/XXXX, while they both hit and run leaving the damage to the WF loyal customer as I am. 
On XX/XX/XXXX, I contacted XXXX XXXX, a customer service supervisor ID # XXXX ) who confirmed that the amount of {$58.00} that XXXX monitor refunded toward my previous credit card ending # XXXXXXXX ( WF XXXX # XXXX ) which was replaced by WF Fraud Department with the assistant of XXXX XXXX, an escalator specialist, who assured me over the phone that the balance of my credit was {$0.00} amount- there was no transferring, no confusing from the previous with the disputed amount of {$2400.00} set aside in the new card ending of # XXXX ( WF XXXX # XXXX ) issued by WF Fraud Department action, not by customer request on XX/XX/XXXX. Furthermore, XXXX XXXX took in my complaint and generated a new replacement for the previous complaint number # XXXX to # XXXX over the WF phone # ( XXXX ) XXXX. He also provided a customer service complaint # XXXX with the instruction to call ( XXXX ) XXXX before calling the Executive Branch at ( XXXX ) XXXX. He generated points of my complaint as ( 1 ) request to provide the final solution for my complaint against the time wasted for research and harassment of WF agents for pending the solution ; ( 2 ) the above dispute amount of {$2400.00} should be deducted {$500.00} that WF executive office reward to me in XX/XX/XXXX not adding interest rate to bounce back to {$2700.00} ; ( 3 ) why it took so long from XX/XX/XXXX, to XX/XX/XXXX, for the specialist to research and find out the misconducts of WF escalated specialists; ( 4 ) stop emailing, mailing, and phone calling the default, delinquency of WF XXXX billing department that triggered my anger, stress, XXXX and worsen my physical and mental condition ; ( 5 ) in XX/XX/XXXX, I filed the complaint with WF about the financial XXXX XXXX against those WF billers harassment because I had been waiting for WF executive officer to remove the remainder of the XXXX merchant charge entering to my XXXX card for WF agents fault. 
On XX/XX/XXXX, I spoke to XXXX XXXX at ( XXXX ) XXXX, who was an executive intake officer of XXXX XXXX because I received a mail letter from WF bank dated XX/XX/XXXX, that warned me about ( 1 ) my credit score reduced from XXXX to XXXX due to owning WF XXXX  unpaid ; ( 2 ) my WF credit line reduced from {$7000.00} to {$2600.00} even though I paid all of my balance through other merchants and stopped using a new XXXX Card issued to me on XX/XX/XXXX ; ( 3 ) providing me the WF legal contact information for me to address my issues either unresolved or provided the adverse solution before I seeking the legal assistance outside of WF system ; ( 4 ) stop adding the interest into the disputed amount pending at WF Executive Office for WF agents misconduct and disrespect toward an elderly customer ; ( 5 ) WF local branch has no idea and no authority to address the WF XXXXXXXX and the WF escalated specialist and managers. They advised me to continue to address my issue with the proper channels of Wells Fargo for a proper solution. As per XXXX XXXX 's information that the decision on XX/XX/XXXX, was made by XXXX XXXX XXXX to resolve case # XXXX, I was not aware and was informed by XXXX XXXX whose phone # ( XXXX ) XXXX ext XXXX where the extension was either not exist or no longer in service. Finally, XXXX XXXX informed me to give XXXX XXXX a second chance to carry out his duty according to WF policy and procedure and address the issue with me. I requested her to leave the message to XXXX XXXX, a supervisor of XXXX XXXX XXXX who is my current case manager, but XXXX XXXX failed to call me in the next 2 days. Therefore, I called phone # ( XXXX ) XXXX back and got XXXX XXXX XXXX, a team leader of escalated specialist, who told me that he would take care of my case and called him at his cell # ( XXXX ) XXXX if I would see my new case being informed via a phone or my email address. The solution should be reached 10 days after the case manager officially informed me a couple of days after a case was taken in by an intake officer. The attempt solution was estimated by XX/XX/XXXX. However, I left voice messages on XXXX XXXX 's cell phone on XX/XX/XXXX, and XXXX, XXXX but received no reply from him. XXXX XXXX was on vacation as per XXXX XXXX verbally informed me when I criticized him for failing to take a second to handle my case accordingly as per Wells Fargo Policy and Procedure guidelines for them. On XX/XX/XXXX, I requested XXXX XXXX to call me back, and he called me back on XX/XX/XXXX to inform me that I would receive the email information of my case manager the next day and the solution would be rendered on XX/XX/XXXX. However, I received nothing as per his empty promises over the phone, I called XXXX XXXX on XX/XX/XXXX to check on the solution, but he told me the information via email was sent back to him as not being deliverable through my email address at XXXX. I requested him to email me right away, and I confirmed that his test email was received by me on XX/XX/XXXX at XXXX pm to prove that he was misinformed by XXXX XXXX, a second chance case manager, who also failed his second chance. XXXX XXXX promised to provide the solution by the end of the day XX/XX/XXXX. But I still received no solution. 
On XX/XX/XXXX, I called ( XXXX ) XXXX where XXXX XXXX transferred my call to XXXX XXXX, an intake executive officer at ( XXXX ) XXXX, who informed me that the XXXX XXXX manager, XXXX XXXX was a head of the department, who declared to need more time indefinitely to research and reach the solution for my case, no one above him to intervene this adverse solution of XXXX XXXX XXXX, a case manager for a case # XXXX generated on XX/XX/XXXX by XXXX XXXX XXXX Therefore, I called customer service phone # ( XXXX ) XXXX to complain against XXXX XXXX, XXXX XXXX, and XXXX XXXX hit and ran on the adverse solution and dumping on my cases where I was informed that XXXX XXXX XXXX, a manager of XXXX XXXX in XXXX XXXX state, would call me today XX/XX/XXXX, on the solution for my case that has been jeopardized and prolonged to hide, conceal, and deceive the elderly loyal bank customer like me. 
Your consideration to promptly resolve the above issues is appreciated. 
Sincerely, XXXX XXXX XXXX XXXX",Yes,"Category: 2. Physical characteristics or personal descriptors
Explanation: The complaint identifies the individual as an ""elderly customer,"" which is a personal descriptor related to age.",No,
5948197,2009/4/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"lam a natural person, I am a living human being, I have rights under 15 USC 1681. 
Transunion, XXXX is govern by 15 USC 1681. And they violated my rights numerous of times. I demand the accounts listed below be remove because According to 15 USC 1681 : I have the right to privacy and I did not give XXXX nor Transunion written permission to furnish these accounts. 
Removed the accounts or look forward to future litigation.thank you. 

Accounts : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",No,,No,
6024598,09/27/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"XXXX : Account number : XXXX, Last reported dates should be the same per bureau. I have disputed this unverified account already and still see it is not removed. By way of example, Last Reported is showing XX/XX/XXXX for XXXX, NO REPORTING for Experian, and XX/XX/XXXX for XXXX. There are also inaccuracies and inconsistent reporting with Date Last Active, Date of Last Payment, Date Opened, and Account Type Detail. 

XXXX  XXXX : Account number : XXXX, Last reported dates should be the same per bureau. I have disputed this unverified account already and still see it is not removed. By way of example, Last Reported is showing XX/XX/XXXX for XXXX, XX/XX/XXXX for Experian, and XX/XX/XXXX for XXXX. There are also inaccuracies and inconsistent reporting with Date Last Active, Date of Last Payment, Date Opened, and Account Type Detail.",No,,No,
5961088,2009/8/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"This is not a duplicate nor is this complaint filed by a third party. I am filing this complaint myself. Please see this complaint is processed to the letter of the law. I am very distressed that you have STILL included the below information in my credit profile which is creating damaging effects on my good credit standing. No doubt the inclusion of this inaccurate information is a mistake on your part. The other credit reporting agencies found inaccuracies with information listed updated without incident. You however, seem to claim you've verified the accuracy of the information. I'm very confused. Can you please let me know how you verified this information? What methods you used, who you talked with at the company, what day and time you talked to this person? All this information is need for a case I'm building against all parties who are damaging my XXXX XXXX XXXX XXXX XXXX Date Opened XX/XX/XXXX Balance {$28000.00} Late/Open Late Date XX/XX/XXXX",No,,No,
6024968,09/27/22,Checking or savings account,Managing an account,"XX/XX/XXXX XXXX text alert that there was a possible fraud transaction. I logged into my accounts I saw a total of {$37000.00} had been transferred from my savings account on XX/XX/XXXX and XX/XX/XXXX. I immediately called the XXXX number on the back on my Chase debit card. The representative told me my debit card would be cancelled but the saving account issue would require me to contact a different department the next day between XXXX XXXX. She told me she was giving me their direct number ( XXXX ) XXXX and to select option # XXXX. 

XX/XX/XXXX called the given number and spent XXXX hours, speaking to XXXX different individuals. The third person shared that my money was transferred to a newly opened business account "" XXXX XXXX XXXX, XXXX '' in XXXX TX. She inquired if I had any affiliation with this business, I responded "" No ''. After more questions she told me the fraud department would be investigating the situation and would be in touch. She asked if I would like to be kept informed of the progress. I responded, "" of course ''. I didn't hear anything for five days. 

XX/XX/XXXX I went to my branch to speak to them and check on the status of my situation. The teller, XXXX, spent over 2 hours investigating It was determined very little had been noted in the computer regarding the theft. They felt that I was a victim of identity theft and recommended that I file a police report. The rep on the phone said my accounts would be froze and I would need to open new accounts. 

Next, XXXX relayed the individual who is impersonating me had withdrawn money from the fraudulent business account and as is Chases policy, a 10 day wait period would mean the check would be sent out in exactly XXXX business days, on XX/XX/XXXX. Since the business account is in my name it would be sent to the address on the fraudulent business account : XXXX XXXX XXXX XXXX, XXXX, TX XXXX. In order for me to get my money back I would have to put a stop payment on this check. XXXX provided the number ( XXXX ) XXXX and to select option # 1. The claim number for this situation is XXXX. I was told the amount of the cashiers check was for {$37000.00}, the total amount transferred ( stolen ). 

XX/XX/XXXX Opened new bank accounts. XXXX XXXX XXXX shared information that the individual who had done this actually went into the branch in XXXX. He authenticated me and asked me for my signature. He then showed me the withdrawl slips the person completed. It was clear our signatures are different and we are not the same person. The bank has cameras everywhere, the fraudster was there on XX/XX/XXXX withdrawing {$17000.00} and XX/XX/XXXX withdrawing {$9000.00}. 

XX/XX/XXXX Called Chase to inquire about the progress of my situation. They would not give me any information over the phone and said I needed to go to a branch to be authenticated. I went back to the XXXX branch and met with the branch XXXX, XXXX XXXX. He authenticated me. XXXX made the call for me, and was told the claim had been closed as of XX/XX/XXXX. He questioned this and finally the rep decided to open a new claim for identity theft # XXXX. 

I was told the fraudulent XXXX XXXX XXXX, XXXX business account was flagged and the imposter had been contacted via phone and email to come to the branch to be authenticated but had not shown up. XXXX told me I would be receiving a packet to complete regarding this claim and to fill out and include the police report, when I was done to bring back to them and they would fax for me. 

XX/XX/XXXX My husband and I went to the branch and met with XXXX again. I had received and completed the packet Identity Theft Declaration of Claimant and he faxed with the police report for me. While we were in his office, I made the call for the stop payment on the cashiers check from claim # XXXX. We ( my XXXX, XXXX and I ) spoke with the Chase rep via speaker phone, he said the check was being mailed to address on the account XXXX XXXX XXXX XXXX, XXXX. This is the fraud address. 

XXXX and the rep corrected in the computer. The rep told us ALL ( {$37000.00} ) my money would be electronically returned to my account in 7 business days, by XX/XX/XXXX. He then back pedaled and said give it until XX/XX/XXXX, I agreed. 

On XX/XX/XXXX I called Chase to inquire about the transfer that should have been happened on XX/XX/XXXX. I spent XXXX hours on the phone. The call ended abruptly when the Chase rep stated my claim had been denied on XX/XX/XXXX. He wouldnt give me any additional information at that point or why. This contradicts everything I had been told. XXXX, the banker also called a few hours later to follow up, I told him what had happened, XXXX stated he would draft a customer complaint on my behalf and that I would receive a call early next week from Chases customer relations.",Yes,"Category: 2
Explanation: The complaint mentions ""My husband"", which is a personal descriptor indicating the complainant's marital status.",No,
