Complaint ID,Date,Product,Issue,Complaint,Answer,Explanation,Label,Category
5884190,08/17/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"Please be advised this is my FOURTH WRITTEN REQUEST and FINAL WARNING that I fully intend to pursue litigation in accordance with the FCRA to enforce my rights and seek relief and recover all monetary damages that I may be entitled to under 15 USC 1681n and 15 USC 1681o regarding your continued willful and negligent noncompliance.

Despite three previous written requests, the unverified items listed below still remain on my credit report in violation of Federal Law. You are required under the FCRA to have a copy of the original creditors documentation on file to verify that this information is mine and is correct.

In the results of your first investigation and subsequent reinvestigation, you stated in writing that you verified that these items are being reported correctly? Who verified these accounts? You have NOT provided me with a copy of ANY original documentation ( a consumer contract with my signature on it ) as required under 15 USC 1681g ( a ) ( 1 ) & 15 USC 1681i ( a ) ( 1 ) ( A ).

Furthermore, you have failed to provide the method of verification as required under 15 USC1681i ( a ) ( 7 ). Please be advised that under 15 USC1681i ( 5 ) ( A ) of the FCRA you are required to promptly REPAIR all information which can not be verified. 

The law is very clear as to the Civil liability and the remedy available to me 15 USC 1681n & 15 USC 1681o ) if you fail to comply with Federal Law. I am a litigious consumer and fully intend on pursuing litigation in this matter to enforce my rights under the FCRA. 

XXXX XXXXXXXX XXXX XXXX XXXX XXXX Opened XXXX. XXXX, XXXX Balance {$570.00} and XXXX XXXX XXXX Opened XXXX. XXXX, XXXX XXXX {$0.00}.",Yes,"Category 2. The complaint states, ""I am a litigious consumer,"" which is a character trait.",No,
5907139,08/23/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,I have submitted disputes to you and I didn't get a response within XXXX days and ya 'll are required by law to do so. Please investigate my disputes.,No,,No,
5867783,2008/11/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"This is not a duplicate nor is this complaint filed by a third party. I am filing this complaint myself. Please see this complaint is processed to the letter of the law. Please be advised this is has been my multiple attempt to fully intend to pursue litigation in accordance with the FCRA to enforce my rights and seek relief and recover all monetary damages that I may be entitled to under 15 USC 1681n and 15 USC 1681o regarding your continued willful and negligent noncompliance. Furthermore, you have failed to provide the method of verification as required under 15 USC1681i ( a ) ( 7 ). Please be advised that under 15 USC1681i ( 5 ) ( A ) of the FCRA you are required to promptly CORRECT all information which can not be verified. 

XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",No,,No,
5851787,2008/6/22,Debt collection,Attempts to collect debt not owed,"I had debt owned for Sunbit, I was informed by Sunbit that if I paid my debt off they would not report it on my credit report as a chargeoff. ( paid to delete ) Sunbit failed to do so and reported the debt that was paid off as a charge-off and is currently reporting on my XXXX. I feel like I was lied to by Sunbit and they did not go through with there agreement, Acct # XXXX. I wish this account to be removed off of my credit report from XXXX bureau.",No,,No,
5853434,2008/7/22,Checking or savings account,Managing an account,"XXXX XXXX, CA. Wells Fargo Bank. I moved I'm In with my son XXXX XXXX XXXX XXXX XXXX. XXXX XXXX XXXX CA XXXX. My name is XXXX XXXX XXXX. I had we'll over {$300000.00} in my account and my son started taking my money without permission. I authorized {$700.00} a month for rent but he took a lot more on top of that. Later I became I'll and my other son XXXX XXXX took it upon himself to take all my money, without my permission or medical paperwork and put it in his account. Because this bank institution released it to him and because the institution knew that monthly I would never spend that kind of money in the many years I banked with them, they should of stopped all monies from being used or released until they spoke with me. I went there to get my records and find out where my money went and they would not release that information to me. I believe it was XXXX at the bank, who said that he saw far to much money going out and knew something wasn't right. I need an account of all payment going out, anytime my atm card was used by someone other than myself and where my money is located now. Also I need to know if it is in my name still because I have no access to my own money and my son XXXX is spending it however he likes. I believe bank institutions are mandated reporters. They could contact XXXX XXXX at XXXX in XXXX CA XXXX Thank You. 
XXXX XXXX XXXX If you need to speak to me please call my daughter, XXXX XXXX at XXXX XXXX",Yes,"the complaint still contains personal information.
Category: Medical conditions
Explanation: The complaint explicitly states ""Later I became I'll,"" indicating a medical condition that required ""medical paperwork.""",No,
5860783,2008/9/22,Debt collection,Written notification about debt,"Portfolio recovery associates , llc. At XXXX XXXX XXXX XXXX XXXX XXXX Has been sending me collection has been reported as pasted due balance. I do not know This company.this company does not have a contact with my signature.",No,The redacted complaint does not contain any of the four types of personal information.,No,
5846448,2008/5/22,Debt collection,Communication tactics,"This company has called me several times and also called all my family members to speak to them. The company is out of line in calling family members about a personal matter that DOES NOT have to do with them! The calls have been made several times to all family members and I have no notification about the debt in writing and they are harassing ALL family members by making several calls to them. They have called XXXX, XXXX, XXXX many times. I had to tell family to block their number. XXXX XXXX XXXX out of XXXX, NY practices harassing phone calls. XXXX XXXX is a nasty person and when I spoke to her, I told her she has not right calling my family and she said she did and that she has all rights to try and collect this debt. 

This company practices unethical collection procedures and is verry harassing.",Yes,"**2. Physical characteristics or personal descriptors**
The complaint describes an individual as a ""nasty person,"" which is a character trait.",No,
5912009,08/25/22,Vehicle loan or lease,Problem with a credit reporting company's investigation into an existing problem,2014 48 months XXXX was the note but I paid XXXX for 30 months and XXXX 18 months. Wells Fargo has taken extra money from me. The billing address is XXXX XXXX XXXX XXXX XXXX ca XXXX.,Yes,"It belongs to the Basic category because the complaint explicitly states ""The billing address is"" which identifies the presence of an address, a type of basic personal information.",No,
5878994,08/15/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"There is a company Kimball Tirey & John. whom is reporting a collection on my credit reports XXXX XXXX, XXXX, and XXXX is not removing this account in the amount of {$13000.00} i did not open this account the account was open fraudulently i reported this to the company i filed a police report and a FTC report and sent copies of the reports to this company they are refusing to remove this account from my credit report and are violating the fair credit reporting act. 

This negative account on my credit report is preventing me from getting a mortgage loan",No,,No,
5889662,08/17/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,There is an account reporting on my XXXX XXXX credit profile that does not belong to me. I do not have att service nor have I ever had att serivice. Someone has opened an account without my knowledge the account is listed from PrinceParker from the original creditor XXXX XXXX XXXX acct # XXXX date opened XX/XX/2022 balance is {$340.00},Yes,"Category 1: Basic (names, ages, legal representation).
Explanation: The complaint still contains the name ""PrinceParker,"" which is a basic piece of information.",No,
5871967,2008/12/22,Credit card or prepaid card,Problem with a purchase or transfer,"I am XXXX. On XX/XX/XXXX my government SSI benefits became available. I live in XXXX, CA and my card was fradulently used in XXXX XXXX, about XXXX miles away at XXXX XXXX. ( cst ). 

I received 2 email alerts from DirectExpress regarding these transactions ... Automated Fraud Alert and Suspicious Activity Alert. 

One transaction for {$200.00} was successful and another for {$500.00} was declined. Both were performed at the same merchant location and on the same day, XX/XX/XXXX. I contacted DirectExpress and informed them of the fraud and confirmed I had not made these transactions. I was told my card would be reissued and that I had to submit a form in order to receive credit for the money taken from my account. 

I received an email response today regarding my complaint from DirectExpress that no fradulent activity was found, I will not receive the {$200.00} credit, and the case is closed. I have been waiting for a replacement card since XX/XX/XXXX and have not paid rent or bills, I have no money to buy food or other necessities. Their response is unacceptable.",Yes,"Category 2: Physical characteristics or personal descriptors. The mention of SSI benefits implies the individual is either aged, blind, or disabled.",No,
5904902,08/22/22,Credit card or prepaid card,Getting a credit card,"XXXX credit card account was opened under my name by somebody I don't know without my consent, and there has been {$9000.00} charge on this credit card which I didn't make. This is a fraudulent activity, which I already contacted the card issuer and asked to investigate and close the account ASAP in XX/XX/XXXX. However, the account is still open and due to the interest, the balance increase to {$9400.00}. I contacted the company again on XX/XX/XXXX, asking about the status, and the representative told me that the investigation is still ongoing, and should be completed in the next five business days. This hasn't been done so. 
There were XXXX other credit card opened as fraud ( XXXX, XXXX, XXXX XXXX XXXX XXXX and they already closed the accounts. 
I don't understand why XXXX XXXX XXXX XXXX bank takes so much time to close the account and take the balance away, which impacting my credit score.",No,,No,
5923249,08/27/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,In accordance with fair credit act XXXX has violated my rights it also states consumer can not furnish an account without written instructions,No,,No,
5911595,08/25/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"Despite multiple written requests, the unverified accounts listed below continue to report on my credit report, in violation of federal law. I included a date on the last letter I submitted to the XXXX credit bureaus XX/XX/XXXX, but no answer was received. These accounts must be validated under Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ). ( A ). If you do not authenticate these accounts, I will take legal action against you. Please abide with the law in order for this matter to be resolved promptly. XXXX XXXX XXXX XXXX Date opened XX/XX/XXXX Balance {$7000.00}XXXX XXXX XXXX XXXXXXXX Date opened XX/XX/XXXX Balance {$0.00}, XXXX XXXX XXXX Date opened XX/XX/XXXX Balance {$0.00}, XXXX XXXX XXXX Date opened XX/XX/XXXX Balance {$0.00}, XXXX XXXX XXXX Date opened XX/XX/XXXX Balance {$0.00}, and XXXX XXXX XXXXXXXX Date opened XX/XX/XXXX Balance {$0.00}.",No,,No,
5907157,08/23/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"Im submitting a complaint to you today to inform you I was the victim of identity theft. I researched on how to remove the fraudulent items in my report and found that I need to visit FEDERAL TRADE COMMISION or https : //www.ftc.gov to file a report and Per FCRA section 605b Credit Reporting Agencies are required to remove/block any items listed on an id theft report. Please find the ATTACHED documents to assist in the blocking of the erroneous information which is being posted to my report. 
Here are the list of items which do not belong to me or were opened without my permission. 
XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/XXXX According to FCRA Section 605B ( a ) the CREDIT REPORTING AGENCIES shall block any information in the file of a consumer that the consumer identifies as information that resulted from an alleged identity theft, not later than 4 business days after the date of receipt.",No,,No,
5906806,08/23/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,I have submitted disputes to you and I didn't get a response within 30 days and ya 'll are required by law to do so. Please investigate my disputes.,No,,No,
5927723,08/29/22,"Money transfer, virtual currency, or money service",Fraud or scam,"Bank of America Demand Letter Fraud By their client : XXXX XXXX XXXX, XXXX XXXX XXXX XXXX. 

Please take notice that my funds were transferred through means of coercion and under false pretenses all along! 
Attached, please find supportive statements, screenshots, and further evidence.",Yes,"1. Basic (names, ages, legal representation)
The redacted ""XXXX XXXX XXXX, XXXX XXXX XXXX XXXX"" indicates the presence of a client's name(s).",No,
5925326,08/28/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,I disputed with the credit beau regarding XXXX of my items on my credit report. I asked them what did they use to validate that debt was mine. There was no signatures on that debt from XXXX,No,,No,
5899792,08/21/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"I have rights under 15 USC 1681. Equifax is governed by 15 USC 1681 & they have violated my rights & I demand that the account listed below be removed because according to 15 USC 1681 : I have the right to privacy & I did not give Equifax written permission to furnish this account. 

XXXX XXXX Credit Card xxxxxxxxxxxx XXXX This is my third CFPB complaint against Equifax.",No,"The complaint does not contain any of the four specified types of personal information, as the remaining text only describes the nature of the complaint and a history of similar complaints.",No,
5924806,08/29/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"Please be advised this is my THIRD WRITTEN REQUEST that I fully intend to pursue litigation in accordance with the FCRA to enforce my rights and seek relief and recover all monetary damages that I may be entitled to under 15 USC 1681n and 15 USC 1681o regarding your continued willful and negligent noncompliance. 

Despite two previous written requests, the unverified item listed below still remain on my credit report in violation of Federal Law. You are required under the FCRA to have a copy of the original creditors documentation on file to verify that this information is mine and is correct. 

In the results of your first investigation and subsequent reinvestigation, you stated in writing that you verified that this item is being reported correctly? Who verified this account? You have NOT provided me with a copy of ANY original documentation ( a consumer contract with my signature on it ) as required under 15 USC 1681g ( a ) ( 1 ) & 15 USC 1681i ( a ) ( 1 ) ( A ). 

Furthermore, you have failed to provide the method of verification as required under 15 USC1681i ( a ) ( 7 ). Please be advised that under 15 USC1681i ( 5 ) ( A ) of the FCRA you are required to promptly REPAIR all information which can not be verified. 

The law is very clear as to the Civil liability and the remedy available to me 15 USC 1681n & 15 USC 1681o ) if you fail to comply with Federal Law. I am a litigious consumer and fully intend on pursuing litigation in this matter to enforce my rights under the FCRA. 

XXXX XXXX XXXX Date Opened XX/XX/2017 Balance {$2500.00}.",Yes,"it still contains personal information belonging to Category 2.
The complaint states ""I am a litigious consumer,"" which describes a character trait of the individual.",No,
5857712,2008/9/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"Despite multiple written requests, the unverified account listed below continue to report on my credit report in violation of federal law. The last letter I sent to the Experian credit bureau was dated XX/XX/XXXX but I never received a response from them. These accounts must be validated in accordance with Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ) ( A ). If you do not validate these accounts, I will take legal action against you. Please follow the law so that this matter can be resolved as soon as possible. XXXX XXXX XXXX XXXX XXXX Date Opened : XX/XX/XXXX Balance : {$0.00}.",No,,No,
5853401,2008/7/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"I have been under an ongoing dispute about on going fraudulent charges by XXXX XXXX radio totaling {$200.00}! I contacted XXXX on XX/XX/XXXX regarding suspicious activity on charges I did not recognize or authorize! From XXXX XXXX XXXX. I had been contacted by this company when I purchased my brand new car it came with this feature free! They called me XX/XX/XXXX to advise me my free feature was over and they would offer a discounted rate of a XXXX time charge of {$35.00} for 6 months. I agreed and provided my XXXX credit card number for only the {$35.00}. In XX/XX/XXXX I cancelled the service over phone, I declined said no did not listen to their radio stations and did not want to pay any more money. The SXM phone operator continued to lower the rate to down {$15.00} lower from {$35.00} for 6 months to {$20.00} for another 6 months of air service; I hesitantly agreed XXXX time charge! But XXXX radio fraudulently charged auto charges of monthly fees from XX/XX/XXXX through XX/XX/XXXX XXXX radio fraudulently set up automatic on going ( monthly ) charges after the 6 months was over with out my authorization. I called XXXX from the phone number listed on the XXXX Statement the operators that answer are from XXXX can not understand or speak XXXX ; I never received a letter or bill from XXXX XXXX Never! I demanded these charges be reversed I NEVER AUTHORIZED FOR MONTHLY CHARGES! I contacted XXXX on XX/XX/XXXX to advise them of the unauthorized auto pay and dispute these charges! I was assured by XXXX in XXXX XXXX. the matter was resolved i called multiple occasions over the phone in the month of XXXX, Never did I receive a letter or an update but I called XXXX to follow up on my dispute. XX/XX/XXXX {$200.00} in reversal charges were charged back to my account by XXXX I disputed these charges they are fraudulent! XXXX disputes Dept is asking me to provide proof that I never authorized theses charges!? I asked XXXX to provide me with the proof that I did authorize autopay! Because I would NEVER agree to a MONTHLY charge of {$20.00} when I had paid {$5.00} for 6 months ( {$35.00} XXXX time charge ) on ( XX/XX/XXXX ) before! I never agreed on auto pay! XXXX said my case is closed! Please help",Yes,"2. Physical characteristics or personal descriptors. The complaint mentions operators who ""can not understand or speak XXXX,"" which is a personal descriptor related to language ability or origin.",No,
5842380,2008/5/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"This is my 7th letter that I was the victim of identity theft. Per Fair Credit Reporting Act Section 605B ( a ) you are require to remove/block any account which was opened without my knowledge, consent or authority within 4 business days with ( 1 ) appropriate proof of the identity of the consumer ; ( 2 ) a copy of an identity theft report ; ( 3 ) the identification of such information by the consumer; and ( 4 ) a statement by the consumer that the information is not information relating to any transaction by the consumer. 

XXXX XXXX XXXX XXXXXXXX Date Opened : XX/XX/2019 Balance : {$1600.00}. 

If you claim this account is 100 % accurate and verifiable, then I need you to provide me with copies of any documentation associated with this account which bears my signature, as I believe none exists. When you find no signed agreement bearing my signature I need you to remove these accounts from my file.

Please note Im sending this letter certified to protect my rights. Ive researched online that you make a habit to not comply with the above listed FCRA statute. If you choose to ignore my request to block these accounts I will be referring this matter to my attorney for further action. Please do not make this a litigious matter",Yes,"Category: Basic (names, ages, legal representation).
Explanation: The complaint states the consumer will be referring the matter to ""my attorney,"" indicating an intention to engage or existing legal representation.",No,
5930929,08/31/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"This is not a duplicate nor is this complaint filed by a third party. I am filing this complaint myself. Please see this complaint is processed to the letter of the law. Please take notice of my intent to sue. In previous months, I requested the removal of inaccurate information which another credit reporting agency found to be inaccurate and had removed. Due to your lack of response, or response which I classify as frivolous, you have dishonored FCRA regulations and my request for verification. If you wish to correct this dishonor, I will give you one more chance to correct your errors and delete my records. Please delete the accounts, which you have failed to provide proper verification and another bureau has found to be inaccurate. You have 30 days to delete the accounts listed below : XXXXXXXX XXXX XXXX XXXX XXXX XXXX Date Opened XX/XX/XXXX Balance {$4700.00}, XXXX XXXX XXXX XXXX XXXX XXXX Date opened XX/XX/XXXX Balance {$0.00}, XXXX XXXX XXXX XXXX XXXX Date opened XX/XX/XXXX Balance {$0.00}",No,,No,
5830444,2008/2/22,Credit card or prepaid card,Problem when making payments,"I have tried for 3 months to pay a bill. I sign in with my email and I get a different credit card # and balance. I have reached out to Kohls by email, live chat and by calling customer service. The first time the rep said they fixed it so I could go online and pay my bill. This last time I called 3 times requesting to speak with a supervisor. Each time I am xfered to a voice mail XXXX XXXX, at home I am at my wits end. The reps speak broken XXXX and do not understand what is wrong and a supervisor is not an option. What can I do to get this fixed if I can not speak to someone at kohls credit?",Yes,"It belongs to category 2. Physical characteristics or personal descriptors.
The complaint describes the language ability of the representatives (""The reps speak broken XXXX""), which is a personal descriptor.",No,
5872493,2008/12/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"I disputed XXXX XXXX XXXX "" XXXX XXXX XXXX CA '' with transition, XXXX, and XXXX due to not having any relation to this creditor. I applied at XXXX XXXX and they ended up not signing the lease and pursing with my residence. Yet, they decided to report a balance on my credit report. I have ask all three credit reporting bureaus to review my documents that I mailed to both XXXX  and XXXX. I listed all relevant documents that prove. I have no relations to XXXX XXXX. XXXX did not conduct a through investigation and did not provide the results in writing like I requested in numerous letters. They updated my credit report as the issue was resolved and that the creditor provided a certification to them that the information was accurate. No documents were provided that backed up their claim.",Yes,"The word ""transition"" could refer to a gender transition, which is a personal descriptor related to sexual orientation/gender identity, falling under category 2.",No,
5833460,2008/3/22,"Credit reporting, credit repair services, or other personal consumer reports",Problem with a credit reporting company's investigation into an existing problem,"When I reviewed my credit report, I discovered that some of the information was erroneous. The 3 credit bureaus must validate this account in line with Sections 609 ( a ) ( 1 ) ( A ) and 611 ( a ) ( 1 ) ( A ). It is not authorized to fail to validate this reporting account as unverified information without providing any proof within the period allowed by law. The account need to investigate and update from erroneous reporting in my file are listed on my credit report : XXXX XXXX XXXX XXXX",No,,No,
5875853,08/13/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"In accordance with the Fair Credit Reporting Act, XXXX XXXX XXXXXXXX XXXX XXXXXXXX XXXX # XXXX, XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX has violated my rights. 

15 U.S.C. 1681 section 602 A, states I have a right to privacy.

15 U.S.C. 1681 section 604 A, also states that a consumer reporting agency can not furnish an account without my written instructions.",No,,No,
5903745,08/23/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"Despite all the letters and CFPB complaints I have been sending addressed to the Credit reporting Agencies, the XXXX and TransUnion Credit Bureaus have become negligent of their duties and resposibities when it comes verifying the information being reported on a consumer 's Credit report. I have been a victim of identity theft and I believe thatt he inquiries being reported by the XXXX and TransUnion Credit Bureaus were the results of such crime. Under the FCRA section 605b, the Credit reporting Agencies are required to remove any account and information that resulted due to identity theft. I sent a letter on XX/XX/XXXX requesting that the Credit Bureaus remove the unverified inquiries from my Credit report. But despite all the Letters I sent, the Credit Bureaus continued their uunverified reporting which is a clear violation of my rights under the FCRA section 604. I am submitting this CFPB complaint to remove the following unverified and unauthorized inquiries deleted from credit as soon as possible : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX",No,,No,
5904044,08/22/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"XXXX XXXX XXXX XXXX XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXX/XX/2022 In accordance with the Fair Credit Reporting act XXXX Account, has violated my rights. 

15 U.S.C 1681 Section 602 A. States I have the right to privacy.

15 U.S.C 1681 section 604 A Section 2 : It also states a consumer reporting agency can not furnish a account without my written instructions. 

I have reached out numerous of times, sent in letters to have the information verified and there's still inaccurate information on my report after being told it would be fixed.",No,"The remaining text, including the partially redacted date ""XXXXXX/XX/2022"", does not explicitly or implicitly reveal any names, ages, physical characteristics, military details, or medical conditions.",No,
5872605,08/13/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"This is XXXX XXXX and I am submitting this complaint to you today to request that the Credit Bureaus remove the following items completely from my Credit report since the disputed items resulted due to identity theft. It has been a battle going through this and I am writing to delete the following fraudulent information in my file. The items I need deleted are listed in the report. I am a victim of identity theft and did not make the charge nor accounts. I ask that the items be deleted to correct my credit report. I reported the theft of my identity to the Federal Trade Commission and I also have enclosed copies of the Federal Trade Commission 's Identity Theft Report. I offer my testimony herein that I have not authorized or given anyone access to my private and confidential records and certainly not the alleged information showing on my credit report. I have read that the Credit Bureaus are required to remove any account and information that resulted due to identiy theft. In pursuant of the FCRA section 605b I am in need of the removal of the following fraudulent items : XXXX, XXXX, XXXX XXXX, XXXX XXXX XXXX XXXX XXXX XXXX XXXX, CA XXXX XXXX XXXX XXXX XXXX Balance {$0.00} DEPT OF ED/XXXX XXXX Balance {$1300.00} DEPT OF ED/XXXX XXXX Balance {$3100.00} DEPT OF ED/XXXX XXXX Balance {$3800.00} DEPT OF ED/XXXX XXXX Balance {$9000.00} DEPT OF ED/XXXX XXXX Balance {$3300.00} DEPT OF ED/XXXX XXXX Balance {$4900.00} XXXX XXXX XXXX XXXX XXXX Balance {$750.00}",No,,No,
5841318,2008/3/22,"Credit reporting, credit repair services, or other personal consumer reports",Improper use of your report,"We applied to purchase some cars at XXXX of XXXX XXXX in XXXX XXXX. 


I was told that we as a company were approved for vehicles we wanted to purchase at their dealership. There was an error in the way they structured the deal ( their fault ) then realized they would need to submit that to their business customer support channel and would take days to get a response. They advised it would take approximately 2 days and get back with me to come and purchase cars. In the meantime they sold to highest bidder even though we had ordered cars for us, even though they pulled our credit. 

This is infuriating to say the least, why? Because we have worked for year to establish tier 1 credit, sweat equity, as well as a lot of things to figure out how to come up with large amounts of cash to pay off loans and sell our old inventory to bring in the new and literally just be left hanging because they made a few extra dollars on a deal. 

I don't mind them making money, the problem is pulling the credit, telling us we were approved and then blame it on "" you weren't approved '' all the while cars were listed on their website.",No,,No,
5865750,2008/10/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"Im sending this Complaint to inform you that I was the victim of identity theft. Per Fair Credit Reporting Act Section 605B ( a ) Credit Bureaus are required to remove any items which were opened without my knowledge, consent, or authority within 4 business days with ( 1 ) appropriate proof of the identity of the consumer ; ( 2 ) a copy of an identity theft report ; ( 3 ) the identification of such information by the consumer ; and ( 4 ) a statement by the consumerthat the information is not information relating to any transaction by the consumer. The items listed below were not mine : XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX XXXX XXXX XXXX XXXX XXXX XXXXXXXX XXXX XXXX XXXX, CA XXXX, XXXX XXXX XXXX XXXX, CA XXXX, XXXX XXXX XXXX XXXX XXXX XXXX XXXX, CA XXXX, XXXX XXXX XXXX XXXX XXXX, CA XXXX, XXXX XXXX XXXX XXXX XXXX, CA XXXX, XXXX XXXX XXXX XXXX XXXX, CA XXXX, XXXX XXXX XXXX XXXX XXXX, CA XXXX, XXXX XXXX XXXX XXXX, CA XXXX, XXXX XXXX XXXX XXXX XXXX, CA XXXX, XXXX XXXX XXXX  XXXX XXXX Balance {$3800.00}, XXXX XXXXXXXX XXXX XXXX  XXXX Balance {$270.00},",No,,No,
5936796,08/31/22,Credit card or prepaid card,Getting a credit card,"I just recently checked my credit report with XXXX XXXX and it looks like there is a fraudulent credit card account opened with Citibank CBNA under my name. Citibank has never contacted me about this account or provided me with any information at all to verify if this is indeed my account and they have been reporting this on my credit report. 

Looks like the account was opened on XX/XX/2021 and has been reported on my credit report multiple times. I have filed a fraud report with Citibank but they have not provided any concrete updates.",No,,No,
5930952,08/31/22,"Credit reporting, credit repair services, or other personal consumer reports",Incorrect information on your report,"Despite the sixteen ( 16 ) dispute letters I have been sending to the Credit Bureaus, the Credit Bureaus have done nothing and continued to report the disputed items on my Credit Report without sending me copies of proofs of verification which is a clear violation of a consumer 's rights under the FCRA. The Credit Reporting Agencies are required to remove any account and information that resulted due to identity theft under the FCRA section 605b. The last letter I sent to the Credit Bureaus was dated XX/XX/2022 with complete attachments of my personal identifying documents as well as the ID THEFT REPORT I received from the FTC. I am submitting this CFPB complaint to you today to address the indifference and negligence of the Credit Reporting Agencies. Under the provisions of the FCRA section 605b, I am requesting that the following items be immediately removed from my Credit Report : XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX, CA XXXX XXXXXXXX XXXX XXXX XXXX XXXX, CA XXXX XXXX XXXX Balance Owed : {$0.00} XXXX XXXX XXXX XXXX XXXX XXXX XXXX, CA XXXX XXXX XXXX Balance Owed : {$0.00} XXXX XXXX XXXX XXXX XXXX CA XXXX XXXX XXXX XXXX XXXX XXXX XXXX XXXX CA XXXX XXXX XXXX Balance Owed : {$0.00}",No,,No,
